Date,Time,Time2,Memory Used
10/29/2020,02:42:30,PM,49.9172
10/29/2020,02:39:30,PM,49.453
10/29/2020,02:36:30,PM,49.2497
10/29/2020,02:33:30,PM,49.0361
10/29/2020,02:30:30,PM,49.0645
10/29/2020,02:27:30,PM,48.8868
10/29/2020,02:24:30,PM,48.9294
10/29/2020,02:21:30,PM,48.4053
10/29/2020,02:18:30,PM,48.4459
10/29/2020,02:15:30,PM,48.3849
10/29/2020,02:12:30,PM,48.4021
10/29/2020,02:09:30,PM,48.2433
10/29/2020,02:06:30,PM,48.3027
10/29/2020,02:03:30,PM,47.919
10/29/2020,02:00:30,PM,48.0161
10/29/2020,01:57:30,PM,47.6602
10/29/2020,01:54:30,PM,48.5921
10/29/2020,01:51:30,PM,49.8083
10/29/2020,01:48:30,PM,49.6151
10/29/2020,01:45:30,PM,49.5205
10/29/2020,01:42:30,PM,50.3889
10/29/2020,01:39:30,PM,50.9461
10/29/2020,01:36:30,PM,50.9099
10/29/2020,01:33:30,PM,50.2887
10/29/2020,01:30:30,PM,50.4307
10/29/2020,01:27:30,PM,50.4649
10/29/2020,01:24:30,PM,50.5999
10/29/2020,01:21:30,PM,49.154
10/29/2020,01:18:30,PM,48.9642
10/29/2020,01:15:30,PM,49.7008
10/29/2020,01:12:30,PM,49.497
10/29/2020,01:09:30,PM,49.6364
10/29/2020,01:06:30,PM,49.2389
10/29/2020,01:03:30,PM,49.0261
10/29/2020,01:00:30,PM,49.0213
10/29/2020,12:57:30,PM,48.9975
10/29/2020,12:54:30,PM,49.225
10/29/2020,12:51:30,PM,49.0737
10/29/2020,12:48:30,PM,48.9627
10/29/2020,12:45:30,PM,49.7235
10/29/2020,12:42:30,PM,49.4036
10/29/2020,12:39:30,PM,50.5307
10/29/2020,12:36:30,PM,50.3901
10/29/2020,12:33:30,PM,50.4595
10/29/2020,12:30:30,PM,50.4657
10/29/2020,12:27:30,PM,50.4213
10/29/2020,12:24:30,PM,50.3662
10/29/2020,12:21:31,PM,49.9432
10/29/2020,12:18:30,PM,49.9134
10/29/2020,12:15:30,PM,49.8451
10/29/2020,12:12:30,PM,49.6484
10/29/2020,12:09:30,PM,49.5934
10/29/2020,12:06:30,PM,49.4177
10/29/2020,12:03:30,PM,49.4948
10/29/2020,12:00:30,PM,49.32
10/29/2020,11:57:30,AM,49.1518
10/29/2020,11:54:30,AM,49.3048
10/29/2020,11:51:30,AM,49.0118
10/29/2020,11:48:30,AM,48.9328
10/29/2020,11:45:30,AM,49.0466
10/29/2020,11:42:30,AM,48.746
10/29/2020,11:39:30,AM,48.8207
10/29/2020,11:36:30,AM,48.3922
10/29/2020,11:33:30,AM,47.8792
10/29/2020,11:30:30,AM,47.6404
10/29/2020,11:27:30,AM,46.5393
10/29/2020,11:24:30,AM,47.0576
10/29/2020,11:21:30,AM,47.1156
10/29/2020,11:18:30,AM,46.651
10/29/2020,11:15:30,AM,46.7477
10/29/2020,11:12:30,AM,46.6916
10/29/2020,11:09:30,AM,47.231
10/29/2020,11:06:30,AM,47.315
10/29/2020,11:03:30,AM,47.7564
10/29/2020,11:00:30,AM,47.4193
10/29/2020,10:57:30,AM,47.4534
10/29/2020,10:54:30,AM,47.2266
10/29/2020,10:51:30,AM,47.2113
10/29/2020,10:48:30,AM,47.323
10/29/2020,10:45:30,AM,44.5374
10/29/2020,10:42:30,AM,44.6808
10/29/2020,10:39:30,AM,44.5895
10/29/2020,10:36:30,AM,44.537
10/29/2020,10:33:30,AM,44.4407
10/29/2020,10:30:30,AM,44.5126
10/29/2020,10:27:30,AM,44.5633
10/29/2020,10:24:30,AM,44.5374
10/29/2020,10:21:30,AM,44.4389
10/29/2020,10:18:30,AM,44.4198
10/29/2020,10:15:30,AM,44.7598
10/29/2020,10:12:30,AM,44.0032
10/29/2020,10:09:30,AM,44.3786
10/29/2020,10:06:30,AM,43.7023
10/29/2020,10:03:30,AM,43.9362
10/29/2020,10:00:30,AM,43.81
10/29/2020,09:57:30,AM,43.4068
10/29/2020,09:54:30,AM,42.8358
10/29/2020,09:51:30,AM,42.8694
10/29/2020,09:48:30,AM,42.9389
10/29/2020,09:45:30,AM,42.9647
10/29/2020,09:42:30,AM,44.0937
10/29/2020,09:39:30,AM,43.9074
10/29/2020,09:36:30,AM,43.9919
10/29/2020,09:33:30,AM,44.0826
10/29/2020,09:30:30,AM,43.7095
10/29/2020,09:27:30,AM,43.6326
10/29/2020,09:24:30,AM,43.327
10/29/2020,09:21:30,AM,43.1539
10/29/2020,09:18:30,AM,42.9366
10/29/2020,09:15:30,AM,43.082
10/29/2020,09:12:30,AM,42.9622
10/29/2020,09:09:30,AM,42.9716
10/29/2020,09:06:30,AM,43.1575
10/29/2020,09:03:30,AM,42.8186
10/29/2020,09:00:30,AM,42.6118
10/29/2020,08:57:30,AM,42.4549
10/29/2020,08:54:30,AM,42.9866
10/29/2020,08:51:30,AM,42.6486
10/29/2020,08:48:30,AM,41.1339
10/29/2020,08:45:30,AM,41.0605
10/29/2020,08:42:30,AM,40.0372
10/29/2020,08:39:30,AM,40.2826
10/29/2020,08:36:30,AM,40.2251
10/29/2020,08:33:30,AM,40.7452
10/29/2020,08:30:30,AM,40.9815
10/29/2020,08:27:30,AM,41.1898
10/29/2020,08:24:30,AM,41.0922
10/29/2020,08:21:30,AM,40.6933
10/29/2020,08:18:30,AM,40.7691
10/29/2020,08:15:30,AM,40.5305
10/29/2020,08:12:30,AM,40.6989
10/29/2020,08:09:30,AM,40.7234
10/29/2020,08:06:30,AM,40.7712
10/29/2020,08:03:30,AM,40.6846
10/29/2020,08:00:30,AM,41.156
10/29/2020,07:57:30,AM,41.0573
10/29/2020,07:54:30,AM,41.1181
10/29/2020,07:51:30,AM,41.0963
10/29/2020,07:48:30,AM,40.8989
10/29/2020,07:45:30,AM,40.921
10/29/2020,07:42:30,AM,41.0191
10/29/2020,07:39:30,AM,41.6524
10/29/2020,07:36:30,AM,41.7499
10/29/2020,07:33:30,AM,41.774
10/29/2020,07:30:30,AM,41.655
10/29/2020,07:27:30,AM,41.8124
10/29/2020,07:24:30,AM,41.4898
10/29/2020,07:21:30,AM,41.6866
10/29/2020,07:18:30,AM,41.057
10/29/2020,07:15:30,AM,40.9304
10/29/2020,07:12:30,AM,40.8372
10/29/2020,07:09:30,AM,41.0406
10/29/2020,07:06:30,AM,40.8433
10/29/2020,07:03:30,AM,40.9567
10/29/2020,07:00:30,AM,40.7303
10/29/2020,06:57:30,AM,41.1896
10/29/2020,06:54:30,AM,41.0431
10/29/2020,06:51:30,AM,40.9542
10/29/2020,06:48:30,AM,40.9756
10/29/2020,06:45:30,AM,40.7932
10/29/2020,06:42:30,AM,41.0277
10/29/2020,06:39:30,AM,40.7863
10/29/2020,06:36:30,AM,40.7162
10/29/2020,06:33:30,AM,40.5496
10/29/2020,06:30:30,AM,40.318
10/29/2020,06:27:30,AM,40.3623
10/29/2020,06:24:30,AM,41.4715
10/29/2020,06:21:30,AM,41.2776
10/29/2020,06:18:30,AM,41.2245
10/29/2020,06:15:30,AM,44.4466
10/29/2020,06:12:30,AM,44.5008
10/29/2020,06:09:30,AM,44.6156
10/29/2020,06:06:30,AM,44.4535
10/29/2020,06:03:30,AM,44.404
10/29/2020,06:00:30,AM,44.4334
10/29/2020,05:57:30,AM,44.2971
10/29/2020,05:54:30,AM,44.3284
10/29/2020,05:51:30,AM,44.5602
10/29/2020,05:48:30,AM,44.4552
10/29/2020,05:45:30,AM,44.4035
10/29/2020,05:42:30,AM,44.2811
10/29/2020,05:39:31,AM,44.2253
10/29/2020,05:36:30,AM,44.4611
10/29/2020,05:33:30,AM,44.1094
10/29/2020,05:30:30,AM,44.2624
10/29/2020,05:27:30,AM,44.1053
10/29/2020,05:24:30,AM,44.2131
10/29/2020,05:21:30,AM,44.375
10/29/2020,05:18:30,AM,44.0631
10/29/2020,05:15:30,AM,44.3255
10/29/2020,05:12:30,AM,43.9317
10/29/2020,05:09:30,AM,43.5515
10/29/2020,05:06:30,AM,44.3679
10/29/2020,05:03:30,AM,45.3841
10/29/2020,05:00:30,AM,44.8835
10/29/2020,04:57:30,AM,44.9418
10/29/2020,04:54:30,AM,44.8261
10/29/2020,04:51:30,AM,44.7749
10/29/2020,04:48:30,AM,45.7053
10/29/2020,04:45:30,AM,45.1601
10/29/2020,04:42:30,AM,46.338
10/29/2020,04:39:30,AM,46.2951
10/29/2020,04:36:30,AM,46.0329
10/29/2020,04:33:30,AM,46.2002
10/29/2020,04:30:30,AM,46.2502
10/29/2020,04:27:30,AM,46.1531
10/29/2020,04:24:30,AM,46.0527
10/29/2020,04:21:30,AM,46.1244
10/29/2020,04:18:30,AM,46.0214
10/29/2020,04:15:30,AM,46.2551
10/29/2020,04:12:30,AM,46.136
10/29/2020,04:09:30,AM,45.7083
10/29/2020,04:06:30,AM,45.3558
10/29/2020,04:03:30,AM,44.966
10/29/2020,04:00:30,AM,45.1403
10/29/2020,03:57:30,AM,45.0413
10/29/2020,03:54:30,AM,45.1065
10/29/2020,03:51:30,AM,45.4003
10/29/2020,03:48:30,AM,45.545
10/29/2020,03:45:30,AM,44.9847
10/29/2020,03:42:30,AM,45.5711
10/29/2020,03:39:30,AM,45.5757
10/29/2020,03:36:30,AM,45.8098
10/29/2020,03:33:30,AM,45.5542
10/29/2020,03:30:30,AM,45.4309
10/29/2020,03:27:30,AM,45.457
10/29/2020,03:24:30,AM,45.5388
10/29/2020,03:21:30,AM,45.6621
10/29/2020,03:18:30,AM,45.5072
10/29/2020,03:15:30,AM,45.7356
10/29/2020,03:12:30,AM,45.8119
10/29/2020,03:09:30,AM,45.4597
10/29/2020,03:06:30,AM,45.5722
10/29/2020,03:03:30,AM,45.2517
10/29/2020,03:00:30,AM,45.2361
10/29/2020,02:57:30,AM,45.7915
10/29/2020,02:54:30,AM,45.0024
10/29/2020,02:51:30,AM,44.9711
10/29/2020,02:48:30,AM,44.844
10/29/2020,02:45:30,AM,44.6229
10/29/2020,02:42:30,AM,44.6521
10/29/2020,02:39:30,AM,44.54
10/29/2020,02:36:30,AM,44.8302
10/29/2020,02:33:30,AM,44.7664
10/29/2020,02:30:30,AM,44.7318
10/29/2020,02:27:30,AM,44.5074
10/29/2020,02:24:30,AM,44.3065
10/29/2020,02:21:30,AM,44.4547
10/29/2020,02:18:30,AM,44.5824
10/29/2020,02:15:30,AM,44.2702
10/29/2020,02:12:30,AM,44.417
10/29/2020,02:09:30,AM,44.5813
10/29/2020,02:06:30,AM,44.7558
10/29/2020,02:03:30,AM,44.6018
10/29/2020,02:00:30,AM,44.4482
10/29/2020,01:57:30,AM,44.1503
10/29/2020,01:54:30,AM,43.9798
10/29/2020,01:51:30,AM,44.327
10/29/2020,01:48:30,AM,44.1033
10/29/2020,01:45:30,AM,44.2638
10/29/2020,01:42:30,AM,44.0959
10/29/2020,01:39:30,AM,44.0507
10/29/2020,01:36:30,AM,44.2845
10/29/2020,01:33:30,AM,43.8251
10/29/2020,01:30:30,AM,43.961
10/29/2020,01:27:30,AM,43.8186
10/29/2020,01:24:30,AM,43.7269
10/29/2020,01:21:30,AM,44.3577
10/29/2020,01:18:30,AM,44.309
10/29/2020,01:15:30,AM,44.3174
10/29/2020,01:12:30,AM,44.5629
10/29/2020,01:09:30,AM,44.1655
10/29/2020,01:06:30,AM,44.326
10/29/2020,01:03:30,AM,44.3854
10/29/2020,01:00:30,AM,44.6404
10/29/2020,12:57:30,AM,44.6438
10/29/2020,12:54:30,AM,44.8066
10/29/2020,12:51:30,AM,44.3841
10/29/2020,12:48:30,AM,44.221
10/29/2020,12:45:30,AM,43.9438
10/29/2020,12:42:30,AM,43.8961
10/29/2020,12:39:30,AM,43.8751
10/29/2020,12:36:30,AM,43.7514
10/29/2020,12:33:30,AM,43.825
10/29/2020,12:30:30,AM,43.8594
10/29/2020,12:27:30,AM,43.7233
10/29/2020,12:24:30,AM,43.825
10/29/2020,12:21:30,AM,43.7915
10/29/2020,12:18:30,AM,43.7628
10/29/2020,12:15:30,AM,43.52
10/29/2020,12:12:30,AM,43.4047
10/29/2020,12:09:30,AM,43.5773
10/29/2020,12:06:30,AM,44.2003
10/29/2020,12:03:30,AM,44.1511
10/29/2020,12:00:30,AM,44.5841
10/28/2020,11:57:30,PM,44.1873
10/28/2020,11:54:30,PM,44.6302
10/28/2020,11:51:30,PM,44.7949
10/28/2020,11:48:30,PM,44.5809
10/28/2020,11:45:30,PM,44.5773
10/28/2020,11:42:30,PM,44.7526
10/28/2020,11:39:30,PM,44.7105
10/28/2020,11:36:30,PM,44.8046
10/28/2020,11:33:30,PM,44.8549
10/28/2020,11:30:30,PM,44.841
10/28/2020,11:27:30,PM,44.8046
10/28/2020,11:24:30,PM,45.0863
10/28/2020,11:21:31,PM,44.8167
10/28/2020,11:18:30,PM,44.8343
10/28/2020,11:15:30,PM,43.7942
10/28/2020,11:12:30,PM,43.861
10/28/2020,11:09:30,PM,43.8249
10/28/2020,11:06:30,PM,44.3239
10/28/2020,11:03:30,PM,44.0472
10/28/2020,11:00:30,PM,44.077
10/28/2020,10:57:30,PM,44.0694
10/28/2020,10:54:30,PM,43.9428
10/28/2020,10:51:30,PM,45.3476
10/28/2020,10:48:30,PM,45.3141
10/28/2020,10:45:30,PM,45.2739
10/28/2020,10:42:30,PM,45.5069
10/28/2020,10:39:30,PM,45.4879
10/28/2020,10:36:30,PM,45.0184
10/28/2020,10:33:30,PM,44.671
10/28/2020,10:30:30,PM,44.6029
10/28/2020,10:27:30,PM,44.5342
10/28/2020,10:24:30,PM,44.0398
10/28/2020,10:21:30,PM,44.0871
10/28/2020,10:18:30,PM,43.9649
10/28/2020,10:15:30,PM,44.1182
10/28/2020,10:12:30,PM,44.2578
10/28/2020,10:09:30,PM,44.1681
10/28/2020,10:06:30,PM,44.3289
10/28/2020,10:03:30,PM,43.7869
10/28/2020,10:00:30,PM,44.0232
10/28/2020,09:57:30,PM,43.8286
10/28/2020,09:54:30,PM,43.5484
10/28/2020,09:51:30,PM,43.5032
10/28/2020,09:48:30,PM,43.7983
10/28/2020,09:45:30,PM,43.49
10/28/2020,09:42:30,PM,42.4391
10/28/2020,09:39:30,PM,42.0889
10/28/2020,09:36:30,PM,43.1598
10/28/2020,09:33:30,PM,42.8419
10/28/2020,09:30:30,PM,42.8539
10/28/2020,09:27:30,PM,43.1129
10/28/2020,09:24:30,PM,42.7806
10/28/2020,09:21:30,PM,42.7132
10/28/2020,09:18:30,PM,42.7822
10/28/2020,09:15:30,PM,42.9234
10/28/2020,09:12:30,PM,42.7218
10/28/2020,09:09:30,PM,42.6931
10/28/2020,09:06:30,PM,43.0916
10/28/2020,09:03:30,PM,42.7505
10/28/2020,09:00:30,PM,43.0979
10/28/2020,08:57:30,PM,42.9467
10/28/2020,08:54:30,PM,43.2417
10/28/2020,08:51:30,PM,42.7925
10/28/2020,08:48:30,PM,42.8226
10/28/2020,08:45:30,PM,42.6839
10/28/2020,08:42:30,PM,42.6981
10/28/2020,08:39:30,PM,42.5518
10/28/2020,08:36:30,PM,42.4828
10/28/2020,08:33:30,PM,42.8891
10/28/2020,08:30:30,PM,42.6617
10/28/2020,08:27:30,PM,42.9629
10/28/2020,08:24:30,PM,42.8614
10/28/2020,08:21:30,PM,41.8821
10/28/2020,08:18:30,PM,43.1892
10/28/2020,08:15:30,PM,43.5484
10/28/2020,08:12:30,PM,43.2776
10/28/2020,08:09:30,PM,43.456
10/28/2020,08:06:30,PM,43.1308
10/28/2020,08:03:30,PM,45.2915
10/28/2020,08:00:30,PM,45.5534
10/28/2020,07:57:30,PM,45.5325
10/28/2020,07:54:30,PM,45.4853
10/28/2020,07:51:30,PM,45.6495
10/28/2020,07:48:30,PM,47.8611
10/28/2020,07:45:30,PM,46.5735
10/28/2020,07:42:30,PM,46.6021
10/28/2020,07:39:30,PM,46.4255
10/28/2020,07:36:30,PM,46.4966
10/28/2020,07:33:30,PM,46.4155
10/28/2020,07:30:30,PM,46.535
10/28/2020,07:27:30,PM,46.4918
10/28/2020,07:24:30,PM,46.6427
10/28/2020,07:21:30,PM,46.7203
10/28/2020,07:18:30,PM,46.6409
10/28/2020,07:15:30,PM,46.6165
10/28/2020,07:12:30,PM,47.9403
10/28/2020,07:09:30,PM,47.5683
10/28/2020,07:06:30,PM,47.2327
10/28/2020,07:03:30,PM,48.6496
10/28/2020,07:00:30,PM,48.6822
10/28/2020,06:57:30,PM,48.696
10/28/2020,06:54:30,PM,48.6161
10/28/2020,06:51:30,PM,48.6583
10/28/2020,06:48:30,PM,48.5721
10/28/2020,06:45:30,PM,48.5869
10/28/2020,06:42:30,PM,48.7626
10/28/2020,06:39:30,PM,48.5347
10/28/2020,06:36:30,PM,48.5092
10/28/2020,06:33:30,PM,48.773
10/28/2020,06:30:30,PM,48.7175
10/28/2020,06:27:30,PM,48.7403
10/28/2020,06:24:30,PM,48.6329
10/28/2020,06:21:30,PM,48.6827
10/28/2020,06:18:30,PM,48.8274
10/28/2020,06:15:30,PM,49.1231
10/28/2020,06:12:30,PM,50.5306
10/28/2020,06:09:30,PM,50.2057
10/28/2020,06:06:30,PM,50.1715
10/28/2020,06:03:30,PM,50.1177
10/28/2020,06:00:30,PM,50.3032
10/28/2020,05:57:30,PM,49.9996
10/28/2020,05:54:30,PM,50.0293
10/28/2020,05:51:30,PM,49.7427
10/28/2020,05:48:30,PM,50.9791
10/28/2020,05:45:30,PM,50.7012
10/28/2020,05:42:30,PM,50.7243
10/28/2020,05:39:30,PM,50.5978
10/28/2020,05:36:30,PM,50.5312
10/28/2020,05:33:30,PM,50.2922
10/28/2020,05:30:30,PM,50.3831
10/28/2020,05:27:30,PM,50.4273
10/28/2020,05:24:30,PM,50.2366
10/28/2020,05:21:30,PM,50.3015
10/28/2020,05:18:30,PM,50.2729
10/28/2020,05:15:30,PM,50.4113
10/28/2020,05:12:30,PM,50.4504
10/28/2020,05:09:30,PM,50.3835
10/28/2020,05:06:30,PM,50.3181
10/28/2020,05:03:30,PM,50.1913
10/28/2020,05:00:30,PM,50.2956
10/28/2020,04:57:30,PM,50.2742
10/28/2020,04:54:30,PM,50.2099
10/28/2020,04:51:30,PM,50.5806
10/28/2020,04:48:30,PM,50.5875
10/28/2020,04:45:30,PM,50.1928
10/28/2020,04:42:30,PM,50.2261
10/28/2020,04:39:30,PM,50.0295
10/28/2020,04:36:30,PM,49.4948
10/28/2020,04:33:30,PM,50.7321
10/28/2020,04:30:30,PM,49.8467
10/28/2020,04:27:30,PM,49.5957
10/28/2020,04:24:30,PM,49.7392
10/28/2020,04:21:30,PM,49.0606
10/28/2020,04:18:30,PM,49.0152
10/28/2020,04:15:30,PM,48.57
10/28/2020,04:12:30,PM,47.8522
10/28/2020,04:09:30,PM,47.6422
10/28/2020,04:06:30,PM,47.9851
10/28/2020,04:03:30,PM,48.0211
10/28/2020,04:00:30,PM,47.9201
10/28/2020,03:57:30,PM,48.0168
10/28/2020,03:54:30,PM,47.8082
10/28/2020,03:51:30,PM,47.9821
10/28/2020,03:48:30,PM,47.8169
10/28/2020,03:45:30,PM,47.852
10/28/2020,03:42:30,PM,47.7201
10/28/2020,03:39:30,PM,47.6884
10/28/2020,03:36:30,PM,47.7545
10/28/2020,03:33:30,PM,47.6515
10/28/2020,03:30:30,PM,47.7229
10/28/2020,03:27:30,PM,47.5848
10/28/2020,03:24:30,PM,47.1971
10/28/2020,03:21:30,PM,47.1896
10/28/2020,03:18:30,PM,48.3565
10/28/2020,03:15:30,PM,48.3355
10/28/2020,03:12:30,PM,48.3951
10/28/2020,03:09:30,PM,48.2815
10/28/2020,03:06:30,PM,47.8268
10/28/2020,03:03:30,PM,47.8896
10/28/2020,03:00:30,PM,47.8718
10/28/2020,02:57:30,PM,47.7379
10/28/2020,02:54:30,PM,47.4953
10/28/2020,02:51:30,PM,47.8593
10/28/2020,02:48:30,PM,47.7396
10/28/2020,02:45:30,PM,47.6648
10/28/2020,02:42:30,PM,47.6446
10/28/2020,02:39:30,PM,47.6998
10/28/2020,02:36:30,PM,47.7938
10/28/2020,02:33:30,PM,47.9671
10/28/2020,02:30:30,PM,47.9876
10/28/2020,02:27:30,PM,48.007
10/28/2020,02:24:30,PM,47.977
10/28/2020,02:21:30,PM,47.8876
10/28/2020,02:18:30,PM,47.8786
10/28/2020,02:15:30,PM,47.8885
10/28/2020,02:12:30,PM,47.917
10/28/2020,02:09:30,PM,47.3566
10/28/2020,02:06:30,PM,46.9476
10/28/2020,02:03:30,PM,47.9718
10/28/2020,02:00:30,PM,48.5453
10/28/2020,01:57:30,PM,48.4913
10/28/2020,01:54:30,PM,48.1722
10/28/2020,01:51:30,PM,48.2336
10/28/2020,01:48:30,PM,48.1656
10/28/2020,01:45:30,PM,48.1416
10/28/2020,01:42:30,PM,48.0179
10/28/2020,01:39:30,PM,48.1196
10/28/2020,01:36:30,PM,48.212
10/28/2020,01:33:30,PM,48.1344
10/28/2020,01:30:30,PM,48.2458
10/28/2020,01:27:30,PM,47.8523
10/28/2020,01:24:30,PM,47.7548
10/28/2020,01:21:30,PM,47.9718
10/28/2020,01:18:30,PM,47.6557
10/28/2020,01:15:30,PM,48.1635
10/28/2020,01:12:30,PM,47.9106
10/28/2020,01:09:30,PM,48.0594
10/28/2020,01:06:30,PM,47.7751
10/28/2020,01:03:30,PM,49.1441
10/28/2020,01:00:30,PM,49.1846
10/28/2020,12:57:30,PM,49.0092
10/28/2020,12:54:30,PM,48.9047
10/28/2020,12:51:30,PM,48.3052
10/28/2020,12:48:30,PM,49.5808
10/28/2020,12:45:30,PM,49.7396
10/28/2020,12:42:30,PM,49.5268
10/28/2020,12:39:30,PM,49.6433
10/28/2020,12:36:30,PM,49.5404
10/28/2020,12:33:30,PM,49.4616
10/28/2020,12:30:30,PM,49.4486
10/28/2020,12:27:30,PM,49.2996
10/28/2020,12:24:30,PM,49.1888
10/28/2020,12:21:30,PM,49.175
10/28/2020,12:18:30,PM,49.1759
10/28/2020,12:15:30,PM,49.6719
10/28/2020,12:12:30,PM,49.6058
10/28/2020,12:09:30,PM,49.4246
10/28/2020,12:06:30,PM,48.9378
10/28/2020,12:03:30,PM,48.969
10/28/2020,12:00:30,PM,48.8682
10/28/2020,11:57:30,AM,48.7614
10/28/2020,11:54:30,AM,48.9498
10/28/2020,11:51:30,AM,48.6892
10/28/2020,11:48:30,AM,48.565
10/28/2020,11:45:31,AM,48.6478
10/28/2020,11:42:30,AM,48.3913
10/28/2020,11:39:30,AM,48.6335
10/28/2020,11:36:30,AM,47.9479
10/28/2020,11:33:30,AM,49.775
10/28/2020,11:30:30,AM,49.778
10/28/2020,11:27:30,AM,49.6129
10/28/2020,11:24:30,AM,49.6329
10/28/2020,11:21:30,AM,49.4307
10/28/2020,11:18:30,AM,49.162
10/28/2020,11:15:30,AM,49.3674
10/28/2020,11:12:30,AM,49.041
10/28/2020,11:09:30,AM,48.8796
10/28/2020,11:06:30,AM,48.9429
10/28/2020,11:03:30,AM,48.6464
10/28/2020,11:00:30,AM,48.7038
10/28/2020,10:57:30,AM,49.2348
10/28/2020,10:54:30,AM,48.9871
10/28/2020,10:51:30,AM,49.3289
10/28/2020,10:48:30,AM,49.3109
10/28/2020,10:45:30,AM,48.9258
10/28/2020,10:42:30,AM,49.0753
10/28/2020,10:39:30,AM,48.9585
10/28/2020,10:36:30,AM,49.0564
10/28/2020,10:33:30,AM,49.4293
10/28/2020,10:30:30,AM,49.4244
10/28/2020,10:27:30,AM,49.3115
10/28/2020,10:24:30,AM,49.3274
10/28/2020,10:21:31,AM,49.3031
10/28/2020,10:18:30,AM,48.4121
10/28/2020,10:15:30,AM,50.354
10/28/2020,10:12:30,AM,50.141
10/28/2020,10:09:30,AM,50.2347
10/28/2020,10:06:30,AM,50.1637
10/28/2020,10:03:30,AM,49.9562
10/28/2020,10:00:30,AM,49.2793
10/28/2020,09:57:30,AM,49.3621
10/28/2020,09:54:30,AM,49.2699
10/28/2020,09:51:30,AM,49.3412
10/28/2020,09:48:30,AM,49.2923
10/28/2020,09:45:30,AM,49.3166
10/28/2020,09:42:30,AM,49.2726
10/28/2020,09:39:30,AM,49.1593
10/28/2020,09:36:30,AM,49.036
10/28/2020,09:33:30,AM,48.372
10/28/2020,09:30:30,AM,48.0384
10/28/2020,09:27:30,AM,48.2324
10/28/2020,09:24:30,AM,48.3346
10/28/2020,09:21:30,AM,48.1627
10/28/2020,09:18:30,AM,48.0442
10/28/2020,09:15:30,AM,47.6102
10/28/2020,09:12:30,AM,48.292
10/28/2020,09:09:30,AM,48.0466
10/28/2020,09:06:30,AM,48.203
10/28/2020,09:03:30,AM,47.6869
10/28/2020,09:00:30,AM,49.1759
10/28/2020,08:57:30,AM,49.3083
10/28/2020,08:54:30,AM,49.4149
10/28/2020,08:51:30,AM,49.2922
10/28/2020,08:48:30,AM,49.2182
10/28/2020,08:45:30,AM,49.4969
10/28/2020,08:42:30,AM,49.4988
10/28/2020,08:39:30,AM,49.1587
10/28/2020,08:36:30,AM,49.1401
10/28/2020,08:33:30,AM,49.2698
10/28/2020,08:30:30,AM,49.1977
10/28/2020,08:27:30,AM,48.9332
10/28/2020,08:24:30,AM,48.7863
10/28/2020,08:21:30,AM,49.1635
10/28/2020,08:18:30,AM,49.1397
10/28/2020,08:15:30,AM,49.1457
10/28/2020,08:12:30,AM,48.9394
10/28/2020,08:09:30,AM,49.0569
10/28/2020,08:06:30,AM,49.1336
10/28/2020,08:03:30,AM,48.9582
10/28/2020,08:00:30,AM,48.9529
10/28/2020,07:57:30,AM,48.507
10/28/2020,07:54:30,AM,48.484
10/28/2020,07:51:30,AM,48.5482
10/28/2020,07:48:30,AM,47.686
10/28/2020,07:45:30,AM,49.6077
10/28/2020,07:42:30,AM,49.6303
10/28/2020,07:39:30,AM,49.5867
10/28/2020,07:36:30,AM,49.6551
10/28/2020,07:33:30,AM,49.5009
10/28/2020,07:30:30,AM,49.3573
10/28/2020,07:27:30,AM,49.4871
10/28/2020,07:24:30,AM,49.2463
10/28/2020,07:21:30,AM,49.2176
10/28/2020,07:18:30,AM,49.1171
10/28/2020,07:15:30,AM,48.9826
10/28/2020,07:12:30,AM,48.8774
10/28/2020,07:09:30,AM,49.0373
10/28/2020,07:06:30,AM,48.7181
10/28/2020,07:03:30,AM,48.7912
10/28/2020,07:00:30,AM,48.6806
10/28/2020,06:57:30,AM,48.8385
10/28/2020,06:54:30,AM,48.7668
10/28/2020,06:51:30,AM,48.6372
10/28/2020,06:48:30,AM,48.7704
10/28/2020,06:45:30,AM,48.8445
10/28/2020,06:42:30,AM,48.6673
10/28/2020,06:39:30,AM,48.6141
10/28/2020,06:36:30,AM,48.163
10/28/2020,06:33:30,AM,47.6683
10/28/2020,06:30:30,AM,48.6919
10/28/2020,06:27:30,AM,48.5191
10/28/2020,06:24:30,AM,48.7979
10/28/2020,06:21:30,AM,48.7935
10/28/2020,06:18:30,AM,48.6771
10/28/2020,06:15:30,AM,48.6875
10/28/2020,06:12:30,AM,48.5397
10/28/2020,06:09:30,AM,48.5586
10/28/2020,06:06:30,AM,48.494
10/28/2020,06:03:30,AM,48.4087
10/28/2020,06:00:30,AM,48.5765
10/28/2020,05:57:30,AM,48.6547
10/28/2020,05:54:30,AM,48.8254
10/28/2020,05:51:30,AM,48.8084
10/28/2020,05:48:30,AM,48.8228
10/28/2020,05:45:30,AM,48.8799
10/28/2020,05:42:30,AM,48.8258
10/28/2020,05:39:30,AM,48.8697
10/28/2020,05:36:30,AM,48.7206
10/28/2020,05:33:30,AM,48.5917
10/28/2020,05:30:30,AM,48.5354
10/28/2020,05:27:30,AM,48.5225
10/28/2020,05:24:30,AM,47.9726
10/28/2020,05:21:30,AM,47.9583
10/28/2020,05:18:30,AM,47.8089
